Product Name,Price,Color,Image URLs,Highlights,Specifications,Selling Points
A-Line Evening Gown Elegant Dress Formal Wedding Floor Length Long Sleeve V Neck Pocket Nylon with Floral Print Pocket Race Day Dress Wedding Guest Dress,$179.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/fpoyov1746782812843.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/zphomw1746782814129.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202402/bps/product/inc/sssfkw1706867829551.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/ongtpq1746782809743.jpg",,"['Occasion: Wedding Guest, Formal, Wedding', 'Style: Elegant, High Split', 'Silhouette: A-Line', 'Hemline / Train: Floor Length', 'Neckline: V Neck', 'Fabric: Nylon', 'Closure: Zipper UP', 'Sleeve Length: Long Sleeve', 'Embellishment: Floral Print, Pocket', 'Built-In Bra: Yes', 'Boning: No', 'Tips: Professional dry cleaner only, Colors may vary slightly due to different monitor settings', 'Features: Pocket']",
A-Line Evening Gown Elegant Dress Formal Wedding Floor Length Long Sleeve V Neck Pocket Nylon with Floral Print Pocket Race Day Dress Wedding Guest Dress,$179.99,Blush,"https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/fpoyov1746782812843.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/zphomw1746782814129.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202402/bps/product/inc/sssfkw1706867829551.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/ongtpq1746782809743.jpg",,"['Occasion: Wedding Guest, Formal, Wedding', 'Style: Elegant, High Split', 'Silhouette: A-Line', 'Hemline / Train: Floor Length', 'Neckline: V Neck', 'Fabric: Nylon', 'Closure: Zipper UP', 'Sleeve Length: Long Sleeve', 'Embellishment: Floral Print, Pocket', 'Built-In Bra: Yes', 'Boning: No', 'Tips: Professional dry cleaner only, Colors may vary slightly due to different monitor settings', 'Features: Pocket']",
A-Line Evening Gown Elegant Dress Formal Wedding Floor Length Long Sleeve V Neck Pocket Nylon with Floral Print Pocket Race Day Dress Wedding Guest Dress,$179.99,Sky Blue,"https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/fpoyov1746782812843.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/zphomw1746782814129.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202402/bps/product/inc/sssfkw1706867829551.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/ongtpq1746782809743.jpg",,"['Occasion: Wedding Guest, Formal, Wedding', 'Style: Elegant, High Split', 'Silhouette: A-Line', 'Hemline / Train: Floor Length', 'Neckline: V Neck', 'Fabric: Nylon', 'Closure: Zipper UP', 'Sleeve Length: Long Sleeve', 'Embellishment: Floral Print, Pocket', 'Built-In Bra: Yes', 'Boning: No', 'Tips: Professional dry cleaner only, Colors may vary slightly due to different monitor settings', 'Features: Pocket']",
Mother of the Bride A-Line Dress Beach Wedding With Detachable Cape Elegant Halter Neck Floor Length Ombre Chiffon Ruched Sleeveless with Ruched Details,$160.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/nqumoj1735866724011.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/rqsghc1735866725252.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/uddhnb1735866726448.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/lcdxnj1735866727546.jpg","['- Perfect for attending weddings as a guest', '- Enhance your wedding outfit with this product', '- Look stylish and sophisticated at any wedding event']",,
Mother of the Bride A-Line Dress Beach Wedding With Detachable Cape Elegant Halter Neck Floor Length Ombre Chiffon Ruched Sleeveless with Ruched Details,$160.99,Red,"https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/nqumoj1735866724011.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/rqsghc1735866725252.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/uddhnb1735866726448.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/lcdxnj1735866727546.jpg","['- Perfect for attending weddings as a guest', '- Enhance your wedding outfit with this product', '- Look stylish and sophisticated at any wedding event']",,
Blue Embroidered Leaf Floral Lace A-Line Cocktail Formal Wedding Guest Dress Elegant Vintage Shirt Collar Tea Length Satin Half Sleeve,$177.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/vnxbta1741768046169.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/muucdy1741768046906.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/jkdepe1741768047750.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/glxgwa1741768048848.jpg","['- Gorgeous embroidery detailing', '- Perfect for formal events', '- Ideal for being a standout wedding guest']",,
Blue Embroidered Leaf Floral Lace A-Line Cocktail Formal Wedding Guest Dress Elegant Vintage Shirt Collar Tea Length Satin Half Sleeve,$177.99,Dark Navy,"https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/vnxbta1741768046169.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/muucdy1741768046906.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/jkdepe1741768047750.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/glxgwa1741768048848.jpg","['- Gorgeous embroidery detailing', '- Perfect for formal events', '- Ideal for being a standout wedding guest']",,
A-Line Quinceanera Dresses Elegant Dress Wedding Wedding Guest Tea Length Sleeveless Scoop Neck Polyester Backless with Floral Print Wedding Guest Dress,$79.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/qnilhk1743052251462.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/dfswwc1743052252347.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/kqyalw1743052253226.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/goqnyn1743052254035.jpg","['- Perfect for Prom night', '- Ideal choice for Prom attendees', '- Enhance your prom look with this product.']",,
A-Line Quinceanera Dresses Elegant Dress Wedding Wedding Guest Tea Length Sleeveless Scoop Neck Polyester Backless with Floral Print Wedding Guest Dress,$79.99,Black,"https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/qnilhk1743052251462.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/dfswwc1743052252347.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/kqyalw1743052253226.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/goqnyn1743052254035.jpg","['- Perfect for Prom night', '- Ideal choice for Prom attendees', '- Enhance your prom look with this product.']",,
A-Line Quinceanera Dresses Party Dress Wedding Wedding Guest Floor Length Sleeveless V Neck Polyester Backless with Embroidery,$79.99,,"https://litb-cgis.rightinthebox.com/images/170x170/202504/bps/product/inc/hiwbpe1744529060539.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202504/bps/product/inc/wuuvgp1744529061438.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202504/bps/product/inc/ukfdyj1744529062419.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202504/bps/product/inc/xmiqig1744529063306.jpg","['- Stunning embroidery detail', '- Perfect for prom or any special occasion', '- Enhances and adds a touch of elegance to any outfit']",,
A-Line Cocktail Dresses Elegant Dress Formal Tea Length Sleeveless One Shoulder Pocket Satin with Shouder Flower Dresses,$171.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202411/bps/product/inc/efrvhb1730684733058.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202411/bps/product/inc/esxzcw1730684734068.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202411/bps/product/inc/rafizt1730684734988.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202411/bps/product/inc/qhxjht1730684735674.jpg","['[Fabric]: Crafted from premium satin, this dress offers a luxurious sheen and gentle drape, providing a rich and elegant appearance. The high-quality material ensures durability and a comfortable fit, perfect for long wear during special occasions.', ""[Silhouette]: The A-line silhouette of this dress gracefully flows over the hips, achieving a flattering shape that's suitable for a variety of body types. The fitted bodice and flared skirt contribute to its classic look and refined style."", '[Design Highlights]: Featuring a sophisticated one-shoulder neckline adorned with delicate floral embellishments, this dress presents a romantic and elegant appeal. The built-in bra and concealed zipper add convenience and support, while the unique shoulder flower detail enhances its fashionable allure. Additionally, the dress includes practical pockets for added functionality.', '[Occasions]: This elegant tea-length dress is ideal for formal events, Christmas gatherings, and cocktail parties. Its timeless design and striking deep red color make it a standout choice for any special occasion, ensuring you make a memorable impression.', '[Size Range]: Available in a wide array of sizes from US 0 to US 26W, this dress accommodates various measurements and body types. It also offers the option for custom measurements, ensuring a perfect fit for every customer.']",,
A-Line Cocktail Dresses Elegant Dress Formal Tea Length Sleeveless One Shoulder Pocket Satin with Shouder Flower Dresses,$171.99,Emerald Green,"https://litb-cgis.rightinthebox.com/images/170x226/202411/bps/product/inc/efrvhb1730684733058.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202411/bps/product/inc/esxzcw1730684734068.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202411/bps/product/inc/rafizt1730684734988.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202411/bps/product/inc/qhxjht1730684735674.jpg","['[Fabric]: Crafted from premium satin, this dress offers a luxurious sheen and gentle drape, providing a rich and elegant appearance. The high-quality material ensures durability and a comfortable fit, perfect for long wear during special occasions.', ""[Silhouette]: The A-line silhouette of this dress gracefully flows over the hips, achieving a flattering shape that's suitable for a variety of body types. The fitted bodice and flared skirt contribute to its classic look and refined style."", '[Design Highlights]: Featuring a sophisticated one-shoulder neckline adorned with delicate floral embellishments, this dress presents a romantic and elegant appeal. The built-in bra and concealed zipper add convenience and support, while the unique shoulder flower detail enhances its fashionable allure. Additionally, the dress includes practical pockets for added functionality.', '[Occasions]: This elegant tea-length dress is ideal for formal events, Christmas gatherings, and cocktail parties. Its timeless design and striking deep red color make it a standout choice for any special occasion, ensuring you make a memorable impression.', '[Size Range]: Available in a wide array of sizes from US 0 to US 26W, this dress accommodates various measurements and body types. It also offers the option for custom measurements, ensuring a perfect fit for every customer.']",,
Sheath / Column Jacquard Dresses Elegant Dress Wedding Wedding Guest Midi Length Off Shoulder Derby Dresses Wedding Guest Dress,$129.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/nxebev1741345257418.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/gvizge1741345258307.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/pzkdpn1741345259182.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/biydcr1741345260052.jpg","['- Elegant open back design for a stylish look', '- Perfect for a glamorous prom night', '- Stand out and exude confidence in this stunning dress']",,
A-Line Evening Gown Elegant Dress Beach Wedding Formal Wedding Guest Floor Length Sleeveless One Shoulder Satin with Pleats Butterfly,$168.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/iusocs1727326939779.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/gyyotz1727327001892.jpg,https://www.lightinthebox.com/resource_27ef30329f678cb0d296647ef0070b02626bdb87_litb/dev_v2/base-images/300x300.png,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/gugbxg1727327003972.jpg","['[Fabric] Crafted from luxurious satin, this gown offers a soft and smooth texture, ensuring it drapes elegantly for a refined and graceful appearance.', ""[Silhouette] The A-line silhouette of the dress flows seamlessly to the floor, providing a classic and sophisticated look that's perfect for formal events or weddings."", ""[Design Highlights] Featuring a chic one-shoulder neckline with an elegant pleated design, this dress also includes a charming butterfly embellishment for added flair. The cinched waist subtly enhances the wearer's figure while maintaining comfort, and the dress is secured with a discreet zipper closure."", '[Occasions] Ideal for formal occasions, weddings, or as an evening gown, this dress offers style and elegance for any special event. The refreshing light green hue ensures a contemporary and captivating presence.', '[Size] Available in a wide range of sizes, from US 0 to US 26W, including options for custom measurements to ensure a perfect fit for all body types.']",,
A-Line Evening Gown Elegant Dress Beach Wedding Formal Wedding Guest Floor Length Sleeveless One Shoulder Satin with Pleats Butterfly,$168.99,Silver,"https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/iusocs1727326939779.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/gyyotz1727327001892.jpg,https://www.lightinthebox.com/resource_27ef30329f678cb0d296647ef0070b02626bdb87_litb/dev_v2/base-images/300x300.png,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/gugbxg1727327003972.jpg","['[Fabric] Crafted from luxurious satin, this gown offers a soft and smooth texture, ensuring it drapes elegantly for a refined and graceful appearance.', ""[Silhouette] The A-line silhouette of the dress flows seamlessly to the floor, providing a classic and sophisticated look that's perfect for formal events or weddings."", ""[Design Highlights] Featuring a chic one-shoulder neckline with an elegant pleated design, this dress also includes a charming butterfly embellishment for added flair. The cinched waist subtly enhances the wearer's figure while maintaining comfort, and the dress is secured with a discreet zipper closure."", '[Occasions] Ideal for formal occasions, weddings, or as an evening gown, this dress offers style and elegance for any special event. The refreshing light green hue ensures a contemporary and captivating presence.', '[Size] Available in a wide range of sizes, from US 0 to US 26W, including options for custom measurements to ensure a perfect fit for all body types.']",,
A-Line Cocktail Dresses Elegant Dress Formal Tea Length Long Sleeve Jewel Neck Satin with Shouder Flower Dresses,$167.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202410/bps/product/inc/txigjp1729162974391.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202410/bps/product/inc/oqvtxz1729162975238.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202410/bps/product/inc/jklsgb1729162976843.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202410/bps/product/inc/eqixrm1729649355291.jpg","['[Fabric]: Crafted from luxurious satin, this elegant dress features a silky fabric that drapes beautifully and provides a smooth sheen, perfect for catching the light at any event.', '[Silhouette]: Designed with an A-line silhouette, this formal tea-length dress offers a flattering fit that cinches at the waist and flows into a full skirt, ensuring a timeless and graceful look suitable for various occasions.', '[Design Highlights]: This dress features a sophisticated jewel neckline and long sleeves, while a stunning floral embellishment on the shoulder adds a touch of elegance and modernity.', '[Occasions]: Ideal for formal events, cocktail parties, and Christmas celebrations, the versatile length of this dress makes it perfect for evening galas, weddings, or any special occasion where you want to make an impression.', '[Size Range]: Available in a wide range of sizes from US 0 to US 26W, as well as custom measurements, to ensure a perfect fit for every body type, with colors including deep Burgundy, Green, and Black.']",,
A-Line Cocktail Dresses Elegant Dress Formal Tea Length Long Sleeve Jewel Neck Satin with Shouder Flower Dresses,$167.99,Green Black,"https://litb-cgis.rightinthebox.com/images/170x226/202410/bps/product/inc/txigjp1729162974391.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202410/bps/product/inc/oqvtxz1729162975238.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202410/bps/product/inc/jklsgb1729162976843.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202410/bps/product/inc/eqixrm1729649355291.jpg","['[Fabric]: Crafted from luxurious satin, this elegant dress features a silky fabric that drapes beautifully and provides a smooth sheen, perfect for catching the light at any event.', '[Silhouette]: Designed with an A-line silhouette, this formal tea-length dress offers a flattering fit that cinches at the waist and flows into a full skirt, ensuring a timeless and graceful look suitable for various occasions.', '[Design Highlights]: This dress features a sophisticated jewel neckline and long sleeves, while a stunning floral embellishment on the shoulder adds a touch of elegance and modernity.', '[Occasions]: Ideal for formal events, cocktail parties, and Christmas celebrations, the versatile length of this dress makes it perfect for evening galas, weddings, or any special occasion where you want to make an impression.', '[Size Range]: Available in a wide range of sizes from US 0 to US 26W, as well as custom measurements, to ensure a perfect fit for every body type, with colors including deep Burgundy, Green, and Black.']",,
Pink Column Evening Gown Elegant Dress Formal Wedding Floor Length Sleeveless V Neck Belt / Sash Satin with Floral Print Wedding Guest Dress,$138.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/xepzaj1741768188356.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/uqgrho1741768189273.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/zpjdsv1741768190263.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/liclsk1741768191424.jpg",,"['Occasion: Wedding, Formal', 'Style: High Split, Elegant, Vintage', 'Silhouette: Sheath / Column', 'Hemline / Train: Floor Length', 'Neckline: V Neck', 'Fabric: Satin', 'Closure: Zipper UP', 'Sleeve Length: Sleeveless', 'Embellishment: Floral Print', 'Built-In Bra: Yes', 'Boning: No', 'Tips: Colors may vary slightly due to different monitor settings, Professional dry cleaner only', 'Features: Belt / Sash']",
Mermaid / Trumpet Evening Gown Elegant Dress Formal Evening Party Floor Length Sleeveless One Shoulder Floral Brocade with Bow(s) Slit Wedding Guest Dress,$128.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/pygjxq1739936509660.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/aynapv1739936510767.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/qjxcvo1739936511912.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/wnyzuw1739936513004.jpg","['- Classic and elegant black dress', '- Timeless style that never goes out of fashion', '- Versatile piece that can be dressed up or down for any occasion', '- Flattering silhouette that enhances your figure', '- Perfect staple for any wardrobe']",,
Pantsuit Mother of the Bride Elegant Simple Minimalist Blazer Notch Lapel Ankle Length Pants Polyester Sleeveless with Metal Buttons and Belt Solid Color,$169.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/tzxfkg1737340247999.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/uvyjqg1737340248779.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/trgpsl1737340249513.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/stccmh1737544338494.jpg",['Elegant Jumpsuit/Pantsuit perfect for wedding guests.'],,
Pantsuit Mother of the Bride Elegant Simple Minimalist Blazer Notch Lapel Ankle Length Pants Polyester Sleeveless with Metal Buttons and Belt Solid Color,$169.99,Red,"https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/tzxfkg1737340247999.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/uvyjqg1737340248779.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/trgpsl1737340249513.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/stccmh1737544338494.jpg",['Elegant Jumpsuit/Pantsuit perfect for wedding guests.'],,
Jacquard Brocade Floral A-Line Evening Gown Elegant Dress Formal Wedding Guest Floor Length Short Sleeve Off Shoulder Pocket Nylon with Pocket,$139.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/xxhjok1750053841002.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/htjqnh1750053841938.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/subnql1750053842741.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/usxyhz1750053843803.jpg",,"['Occasion: Wedding, Formal', 'Style: Vintage, Elegant', 'Silhouette: A-Line', 'Hemline / Train: Floor Length', 'Neckline: Off Shoulder', 'Fabric: Nylon', 'Closure: Zipper UP', 'Sleeve Length: Short Sleeve', 'Embellishment: Pocket', 'Built-In Bra: Yes, No', 'Boning: No', 'Tips: Professional dry cleaner only, Colors may vary slightly due to different monitor settings', 'Features: Pocket']",
Jacquard Brocade Floral A-Line Evening Gown Elegant Dress Formal Wedding Guest Floor Length Short Sleeve Off Shoulder Pocket Nylon with Pocket,$139.99,Pink,"https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/xxhjok1750053841002.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/htjqnh1750053841938.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/subnql1750053842741.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/usxyhz1750053843803.jpg",,"['Occasion: Wedding, Formal', 'Style: Vintage, Elegant', 'Silhouette: A-Line', 'Hemline / Train: Floor Length', 'Neckline: Off Shoulder', 'Fabric: Nylon', 'Closure: Zipper UP', 'Sleeve Length: Short Sleeve', 'Embellishment: Pocket', 'Built-In Bra: Yes, No', 'Boning: No', 'Tips: Professional dry cleaner only, Colors may vary slightly due to different monitor settings', 'Features: Pocket']",
Tweed Boucle Knit Dress Set Two Piece Sheath / Column Mother of the Bride Dress Elegant Simple Minimalist V Neck Lapel Tea Length 3/4 Length Sleeve with Gold Metal Button,$169.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/mznzof1749085833218.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/jierpm1749637138727.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/cevvyn1749085834255.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/hdfzau1749085835509.jpg","['- Elevate your formal look with this sophisticated product', '- Perfect for any formal occasion', '- Make a statement with this elegant piece', '- Enhance your style with this product for formal events']",,
Tweed Boucle Knit Dress Set Two Piece Sheath / Column Mother of the Bride Dress Elegant Simple Minimalist V Neck Lapel Tea Length 3/4 Length Sleeve with Gold Metal Button,$169.99,Black,"https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/mznzof1749085833218.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/jierpm1749637138727.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/cevvyn1749085834255.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/hdfzau1749085835509.jpg","['- Elevate your formal look with this sophisticated product', '- Perfect for any formal occasion', '- Make a statement with this elegant piece', '- Enhance your style with this product for formal events']",,
Tweed Boucle Knit Dress Set Two Piece Sheath / Column Mother of the Bride Dress Elegant Simple Minimalist V Neck Lapel Tea Length 3/4 Length Sleeve with Gold Metal Button,$169.99,Khaki,"https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/mznzof1749085833218.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/jierpm1749637138727.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/cevvyn1749085834255.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/hdfzau1749085835509.jpg","['- Elevate your formal look with this sophisticated product', '- Perfect for any formal occasion', '- Make a statement with this elegant piece', '- Enhance your style with this product for formal events']",,
Tweed Boucle Knit Dress Set Two Piece Sheath / Column Mother of the Bride Dress Elegant Simple Minimalist V Neck Lapel Tea Length 3/4 Length Sleeve with Gold Metal Button,$169.99,Burgundy,"https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/mznzof1749085833218.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/jierpm1749637138727.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/cevvyn1749085834255.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/hdfzau1749085835509.jpg","['- Elevate your formal look with this sophisticated product', '- Perfect for any formal occasion', '- Make a statement with this elegant piece', '- Enhance your style with this product for formal events']",,
Floral Embroidered A-Line Dress Mother of the Bride Dress Elegant Vintage One Shoulder Ankle Length Tulle Short Sleeve with Flower Wedding Guest Dress,$138.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/frusji1742975709566.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/pnepgw1743485754337.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/xikcpl1740730054595.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/uosche1740730055647.jpg","['- Embellished with intricate embroidery', '- Perfect for formal occasions', '- Adds a touch of elegance and sophistication to any outfit']",,
Floral Embroidered A-Line Dress Mother of the Bride Dress Elegant Vintage One Shoulder Ankle Length Tulle Short Sleeve with Flower Wedding Guest Dress,$138.99,Fuchsia,"https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/frusji1742975709566.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/pnepgw1743485754337.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/xikcpl1740730054595.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/uosche1740730055647.jpg","['- Embellished with intricate embroidery', '- Perfect for formal occasions', '- Adds a touch of elegance and sophistication to any outfit']",,
Black Blazer Jumpsuit Mother of the Bride Wedding Guest Elegant Minimalist Lapel Floor Length Stretch Fabric Long Sleeve with Buttons Solid Color,$147.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/plzisn1750760366500.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/tfcjmx1750760367599.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/wfzidv1750760368687.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/dhpzom1725363928400.jpg","['- Make a statement with this elegant jumpsuit or pantsuit silhouette', '- Perfect for formal occasions', '- Ideal for wedding guests looking to stand out and make a stylish impression.']",,
Black Blazer Jumpsuit Mother of the Bride Wedding Guest Elegant Minimalist Lapel Floor Length Stretch Fabric Long Sleeve with Buttons Solid Color,$147.99,Clover,"https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/plzisn1750760366500.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/tfcjmx1750760367599.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/wfzidv1750760368687.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/dhpzom1725363928400.jpg","['- Make a statement with this elegant jumpsuit or pantsuit silhouette', '- Perfect for formal occasions', '- Ideal for wedding guests looking to stand out and make a stylish impression.']",,
A-Line Quinceanera Dresses Elegant Dress Wedding Wedding Guest Floor Length Sleeveless Halter Neck Chiffon Backless with Floral Print Wedding Guest Dress,$119.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/vszbzw1748250124532.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/bmtwbc1748250125536.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/pwpyqv1748250126620.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/artnnl1748250127503.jpg",['Experience the perfect ensemble for your Prom night with our collection. Let your unique style shine on this special occasion with our exquisite dresses and accessories. Elevate your Prom look and make memories that will last a lifetime.'],,
