Product Name,Price,Color,Image URLs,Specifications,Highlights,Selling Points,Important Links
"Men's Two-Tone Faux Leather Wingtip Oxford Gatsby Shoes – Vintage 1920s Brogue Spectator Dress Shoes for Wedding, Prom, Swing Dance, Roaring Twenties Party",$54.99,Blue,"https://litb-cgis.rightinthebox.com/images/170x170/202409/bps/product/inc/cmizwk1725529571389.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202409/bps/product/inc/wsxbbz1725529573579.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202409/bps/product/inc/zhvoyp1725529574776.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202409/bps/product/inc/dwxfus1725529575829.jpg",,"['[Fabric] Expertly crafted from high-quality faux leather, these oxford shoes deliver both durability and comfort. The PU leather upper emulates the luxurious feel of genuine leather while providing a cost-effective alternative.', '[Fit] Designed with a classic closed-lace oxford structure, these shoes offer a snug and comfortable fit. The round toe shape provides ample space, ensuring ease of wear throughout the day.', '[Design Highlights] Featuring a distinctive two-tone palette of rich brown and crisp white, these brogues are embellished with intricate perforated detailing. The elegant brogue design and lace-up closure add a touch of sophistication, embracing a timeless style that stands out in any setting.', '[Occasions] Ideal for formal events and business-casual settings, these oxfords enhance any wardrobe. Whether it’s a corporate meeting or a smart-casual gathering, their versatile design ensures you step out in style.', '[Size Range] Available in a variety of sizes from US7 to US11, ensuring a perfect fit for different requirements.']",,
"Western style hat decoration band - cow head, leather and feather decoration for cowboy and cowgirl style, perfect for festivals, rodeos and outdoor events",$9.99,1# (+$0.27),"https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/rofljf1745915951482.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/ewhean1745915948544.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/fozehu1745915949405.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/nhmlia1745915950457.jpg","['Season: Spring, Summer, Fall', ""Gender: Women's, Men's"", 'Style: Bohemia, Daily', 'Material: Leather, Polyester', 'Pattern: Solid Color, National Totem', 'Type: Hat accessories']",,,
"Western style hat decoration band - cow head, leather and feather decoration for cowboy and cowgirl style, perfect for festivals, rodeos and outdoor events",$9.99,2# (+$0.08),"https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/rofljf1745915951482.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/ewhean1745915948544.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/fozehu1745915949405.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/nhmlia1745915950457.jpg","['Season: Spring, Summer, Fall', ""Gender: Women's, Men's"", 'Style: Bohemia, Daily', 'Material: Leather, Polyester', 'Pattern: Solid Color, National Totem', 'Type: Hat accessories']",,,
"Western style hat decoration band - cow head, leather and feather decoration for cowboy and cowgirl style, perfect for festivals, rodeos and outdoor events",$9.99,3# (+$0.59),"https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/rofljf1745915951482.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/ewhean1745915948544.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/fozehu1745915949405.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/nhmlia1745915950457.jpg","['Season: Spring, Summer, Fall', ""Gender: Women's, Men's"", 'Style: Bohemia, Daily', 'Material: Leather, Polyester', 'Pattern: Solid Color, National Totem', 'Type: Hat accessories']",,,
"Western style hat decoration band - cow head, leather and feather decoration for cowboy and cowgirl style, perfect for festivals, rodeos and outdoor events",$9.99,4# (+$0.05),"https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/rofljf1745915951482.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/ewhean1745915948544.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/fozehu1745915949405.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/nhmlia1745915950457.jpg","['Season: Spring, Summer, Fall', ""Gender: Women's, Men's"", 'Style: Bohemia, Daily', 'Material: Leather, Polyester', 'Pattern: Solid Color, National Totem', 'Type: Hat accessories']",,,
"Western style hat decoration band - cow head, leather and feather decoration for cowboy and cowgirl style, perfect for festivals, rodeos and outdoor events",$9.99,5#,"https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/rofljf1745915951482.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/ewhean1745915948544.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/fozehu1745915949405.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/nhmlia1745915950457.jpg","['Season: Spring, Summer, Fall', ""Gender: Women's, Men's"", 'Style: Bohemia, Daily', 'Material: Leather, Polyester', 'Pattern: Solid Color, National Totem', 'Type: Hat accessories']",,,
"Western style hat decoration band - cow head, leather and feather decoration for cowboy and cowgirl style, perfect for festivals, rodeos and outdoor events",$9.99,6# (+$0.61),"https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/rofljf1745915951482.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/ewhean1745915948544.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/fozehu1745915949405.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/nhmlia1745915950457.jpg","['Season: Spring, Summer, Fall', ""Gender: Women's, Men's"", 'Style: Bohemia, Daily', 'Material: Leather, Polyester', 'Pattern: Solid Color, National Totem', 'Type: Hat accessories']",,,
"Western style hat decoration band - cow head, leather and feather decoration for cowboy and cowgirl style, perfect for festivals, rodeos and outdoor events",$9.99,7# (+$0.69),"https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/rofljf1745915951482.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/ewhean1745915948544.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/fozehu1745915949405.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/nhmlia1745915950457.jpg","['Season: Spring, Summer, Fall', ""Gender: Women's, Men's"", 'Style: Bohemia, Daily', 'Material: Leather, Polyester', 'Pattern: Solid Color, National Totem', 'Type: Hat accessories']",,,
"Western style hat decoration band - cow head, leather and feather decoration for cowboy and cowgirl style, perfect for festivals, rodeos and outdoor events",$9.99,8# (+$0.19),"https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/rofljf1745915951482.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/ewhean1745915948544.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/fozehu1745915949405.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/nhmlia1745915950457.jpg","['Season: Spring, Summer, Fall', ""Gender: Women's, Men's"", 'Style: Bohemia, Daily', 'Material: Leather, Polyester', 'Pattern: Solid Color, National Totem', 'Type: Hat accessories']",,,
"Western style hat decoration band - cow head, leather and feather decoration for cowboy and cowgirl style, perfect for festivals, rodeos and outdoor events",$9.99,9# (+$1.57),"https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/rofljf1745915951482.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/ewhean1745915948544.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/fozehu1745915949405.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/nhmlia1745915950457.jpg","['Season: Spring, Summer, Fall', ""Gender: Women's, Men's"", 'Style: Bohemia, Daily', 'Material: Leather, Polyester', 'Pattern: Solid Color, National Totem', 'Type: Hat accessories']",,,
"Western style hat decoration band - cow head, leather and feather decoration for cowboy and cowgirl style, perfect for festivals, rodeos and outdoor events",$9.99,10# (+$0.05),"https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/rofljf1745915951482.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/ewhean1745915948544.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/fozehu1745915949405.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/nhmlia1745915950457.jpg","['Season: Spring, Summer, Fall', ""Gender: Women's, Men's"", 'Style: Bohemia, Daily', 'Material: Leather, Polyester', 'Pattern: Solid Color, National Totem', 'Type: Hat accessories']",,,
"Western style hat decoration band - cow head, leather and feather decoration for cowboy and cowgirl style, perfect for festivals, rodeos and outdoor events",$9.99,11# (+$0.03),"https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/rofljf1745915951482.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/ewhean1745915948544.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/fozehu1745915949405.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/nhmlia1745915950457.jpg","['Season: Spring, Summer, Fall', ""Gender: Women's, Men's"", 'Style: Bohemia, Daily', 'Material: Leather, Polyester', 'Pattern: Solid Color, National Totem', 'Type: Hat accessories']",,,
"Western style hat decoration band - cow head, leather and feather decoration for cowboy and cowgirl style, perfect for festivals, rodeos and outdoor events",$9.99,12# (+$0.11),"https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/rofljf1745915951482.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/ewhean1745915948544.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/fozehu1745915949405.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/nhmlia1745915950457.jpg","['Season: Spring, Summer, Fall', ""Gender: Women's, Men's"", 'Style: Bohemia, Daily', 'Material: Leather, Polyester', 'Pattern: Solid Color, National Totem', 'Type: Hat accessories']",,,
"Women's Beige Wedge Sandals with Bow Accent, Open-Toe Design, Comfortable Slingback Style for Casual Summer Outings and Beachwear",$26.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/rrtixx1735811092462.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/pwjayd1735811094060.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/uebhpj1735811095547.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/ztzfiy1735811096942.jpg",,"['- High quality cloth upper material', '- Synthetic leather lining for durability', '- Stylish round toe shape', '- Rubber outsole for lasting traction', '- Embrace the 2024 Boho Beach trend']",,
"Women's Beige Wedge Sandals with Bow Accent, Open-Toe Design, Comfortable Slingback Style for Casual Summer Outings and Beachwear",$26.99,Pink,"https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/rrtixx1735811092462.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/pwjayd1735811094060.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/uebhpj1735811095547.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/ztzfiy1735811096942.jpg",,"['- High quality cloth upper material', '- Synthetic leather lining for durability', '- Stylish round toe shape', '- Rubber outsole for lasting traction', '- Embrace the 2024 Boho Beach trend']",,
"Women's Beige Wedge Sandals with Bow Accent, Open-Toe Design, Comfortable Slingback Style for Casual Summer Outings and Beachwear",$26.99,Black,"https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/rrtixx1735811092462.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/pwjayd1735811094060.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/uebhpj1735811095547.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/ztzfiy1735811096942.jpg",,"['- High quality cloth upper material', '- Synthetic leather lining for durability', '- Stylish round toe shape', '- Rubber outsole for lasting traction', '- Embrace the 2024 Boho Beach trend']",,
"Men's outdoor fishing hat with adjustable chin strap, Cotton canvas fabric, Classic roll-up wide brim, Suitable for summer activities, Hiking and traveling",$14.99,Green,"https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/kkagje1748425962673.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/vaawpq1748425963591.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/ttysfh1748425964518.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/rnmzda1748425965769.jpg","['Season: Spring, Summer, Fall', ""Gender: Men's"", 'Style: Stylish, Daily', 'Material: Polyester, Cotton', 'Pattern: Solid Color', ""Type: Sun Hat, Floppy Hat, Fisherman's hat""]",,,
"Men's outdoor fishing hat with adjustable chin strap, Cotton canvas fabric, Classic roll-up wide brim, Suitable for summer activities, Hiking and traveling",$14.99,Black,"https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/kkagje1748425962673.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/vaawpq1748425963591.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/ttysfh1748425964518.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/rnmzda1748425965769.jpg","['Season: Spring, Summer, Fall', ""Gender: Men's"", 'Style: Stylish, Daily', 'Material: Polyester, Cotton', 'Pattern: Solid Color', ""Type: Sun Hat, Floppy Hat, Fisherman's hat""]",,,
"Men's outdoor fishing hat with adjustable chin strap, Cotton canvas fabric, Classic roll-up wide brim, Suitable for summer activities, Hiking and traveling",$14.99,Khaki,"https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/kkagje1748425962673.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/vaawpq1748425963591.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/ttysfh1748425964518.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/rnmzda1748425965769.jpg","['Season: Spring, Summer, Fall', ""Gender: Men's"", 'Style: Stylish, Daily', 'Material: Polyester, Cotton', 'Pattern: Solid Color', ""Type: Sun Hat, Floppy Hat, Fisherman's hat""]",,,
"Men's outdoor fishing hat with adjustable chin strap, Cotton canvas fabric, Classic roll-up wide brim, Suitable for summer activities, Hiking and traveling",$14.99,Dark Grey,"https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/kkagje1748425962673.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/vaawpq1748425963591.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/ttysfh1748425964518.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/rnmzda1748425965769.jpg","['Season: Spring, Summer, Fall', ""Gender: Men's"", 'Style: Stylish, Daily', 'Material: Polyester, Cotton', 'Pattern: Solid Color', ""Type: Sun Hat, Floppy Hat, Fisherman's hat""]",,,
"Women's Embroidered Faux Leather Handbag with Scarf Accent – Elegant Floral Top Handle and Shoulder Bag for Office, Weddings and Daily Outings",$29.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/jgeqky1747307771491.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/fgdljq1747307773453.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/vdzusx1747307777623.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/xegasm1747307778631.jpg",,"['- Elevate your look with beautifully intricate embroidery', '- Add a touch of sophistication with embroidered details', '- Stand out from the crowd with carefully crafted embellishments', '- Embrace the art of embroidery and enhance your style', '- Make a statement with elegant embroidery on your outfit']",,
"Women's Embroidered Faux Leather Handbag with Scarf Accent – Elegant Floral Top Handle and Shoulder Bag for Office, Weddings and Daily Outings",$29.99,White / Green,"https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/jgeqky1747307771491.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/fgdljq1747307773453.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/vdzusx1747307777623.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/xegasm1747307778631.jpg",,"['- Elevate your look with beautifully intricate embroidery', '- Add a touch of sophistication with embroidered details', '- Stand out from the crowd with carefully crafted embellishments', '- Embrace the art of embroidery and enhance your style', '- Make a statement with elegant embroidery on your outfit']",,
"Women's Embroidered Faux Leather Handbag with Scarf Accent – Elegant Floral Top Handle and Shoulder Bag for Office, Weddings and Daily Outings",$29.99,Red,"https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/jgeqky1747307771491.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/fgdljq1747307773453.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/vdzusx1747307777623.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/xegasm1747307778631.jpg",,"['- Elevate your look with beautifully intricate embroidery', '- Add a touch of sophistication with embroidered details', '- Stand out from the crowd with carefully crafted embellishments', '- Embrace the art of embroidery and enhance your style', '- Make a statement with elegant embroidery on your outfit']",,
"Women's Embroidered Faux Leather Handbag with Scarf Accent – Elegant Floral Top Handle and Shoulder Bag for Office, Weddings and Daily Outings",$29.99,Red / White,"https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/jgeqky1747307771491.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/fgdljq1747307773453.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/vdzusx1747307777623.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/xegasm1747307778631.jpg",,"['- Elevate your look with beautifully intricate embroidery', '- Add a touch of sophistication with embroidered details', '- Stand out from the crowd with carefully crafted embellishments', '- Embrace the art of embroidery and enhance your style', '- Make a statement with elegant embroidery on your outfit']",,
Women's Yellow Open-Toe Sandals with Double Straps and Woven Sole – Stylish and Comfortable Summer Shoes for Casual Outings,$19.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/gtsgqr1735875156021.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/xtuuix1735875158291.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/eaozwl1735875160114.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/fxngkt1735875161893.jpg",,"['- High-quality faux leather upper materials', '- Stylish round toe design', '- Trendy open toe style', '- Durable rubber outsole materials']",,
Women's Yellow Open-Toe Sandals with Double Straps and Woven Sole – Stylish and Comfortable Summer Shoes for Casual Outings,$19.99,Black,"https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/gtsgqr1735875156021.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/xtuuix1735875158291.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/eaozwl1735875160114.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/fxngkt1735875161893.jpg",,"['- High-quality faux leather upper materials', '- Stylish round toe design', '- Trendy open toe style', '- Durable rubber outsole materials']",,
Women's Yellow Open-Toe Sandals with Double Straps and Woven Sole – Stylish and Comfortable Summer Shoes for Casual Outings,$19.99,White,"https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/gtsgqr1735875156021.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/xtuuix1735875158291.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/eaozwl1735875160114.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/fxngkt1735875161893.jpg",,"['- High-quality faux leather upper materials', '- Stylish round toe design', '- Trendy open toe style', '- Durable rubber outsole materials']",,
"Women's Black Platform High Heels –1980s Elegant Suede Stiletto Pumps for Parties, Weddings, and Evening Events",$46.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/iflkcy1742555773007.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/wnsnnh1742555774291.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/ikmxzo1742555775772.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/uobqzk1742555777015.jpg",,"['- Luxurious faux suede upper materials', '- Comfortable synthetic leather lining materials', '- Classic round toe shape', '- Durable rubber outsole materials']",,
"Women's Black Platform High Heels –1980s Elegant Suede Stiletto Pumps for Parties, Weddings, and Evening Events",$46.99,Almond,"https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/iflkcy1742555773007.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/wnsnnh1742555774291.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/ikmxzo1742555775772.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/uobqzk1742555777015.jpg",,"['- Luxurious faux suede upper materials', '- Comfortable synthetic leather lining materials', '- Classic round toe shape', '- Durable rubber outsole materials']",,
"Women's Rhinestone Slip-On Sandals – Shiny Black Crisscross Flats for Beach, Summer Parties & Casual Glam Looks",$18.99,,"https://litb-cgis.rightinthebox.com/images/170x170/202504/bps/product/inc/bzcrob1745915495615.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202504/bps/product/inc/qkhckg1744282602881.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202504/bps/product/inc/yfhdqr1744282598716.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202504/bps/product/inc/zzyioe1744282600162.jpg",,"['- High-quality PU upper material', '- Stylish synthetic leather lining', '- Classic round toe shape', '- Durable rubber outsole', ""- Embrace 2024's boho beach trends with these sandals""]",,
"Women's Rhinestone Slip-On Sandals – Shiny Black Crisscross Flats for Beach, Summer Parties & Casual Glam Looks",$18.99,Black,"https://litb-cgis.rightinthebox.com/images/170x170/202504/bps/product/inc/bzcrob1745915495615.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202504/bps/product/inc/qkhckg1744282602881.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202504/bps/product/inc/yfhdqr1744282598716.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202504/bps/product/inc/zzyioe1744282600162.jpg",,"['- High-quality PU upper material', '- Stylish synthetic leather lining', '- Classic round toe shape', '- Durable rubber outsole', ""- Embrace 2024's boho beach trends with these sandals""]",,
"Women's Rhinestone Slip-On Sandals – Shiny Black Crisscross Flats for Beach, Summer Parties & Casual Glam Looks",$18.99,Silver,"https://litb-cgis.rightinthebox.com/images/170x170/202504/bps/product/inc/bzcrob1745915495615.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202504/bps/product/inc/qkhckg1744282602881.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202504/bps/product/inc/yfhdqr1744282598716.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202504/bps/product/inc/zzyioe1744282600162.jpg",,"['- High-quality PU upper material', '- Stylish synthetic leather lining', '- Classic round toe shape', '- Durable rubber outsole', ""- Embrace 2024's boho beach trends with these sandals""]",,
"Men's Wide Band Rings with Full Rhinestone Pave, Stainless Steel in Gold, Silver, and Black Finishes, Luxury Jewelry for Parties, Weddings, and Formal Occasions",$7.99,Gold,"https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/augdwp1735295003945.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/gueosp1735294995716.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/mdhvsv1735294996816.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/ulnvfm1735294997915.jpg","[""Gender: Men's"", 'Material: Stainless Steel', 'Style: Wedding, Hip-Hop, Cool', 'Jewelry Type: Ring', 'Shape: Cylindrical', 'Ring Size: 8, 13, 12, 11, 10, 9, 7, 6']",,,
"Men's Wide Band Rings with Full Rhinestone Pave, Stainless Steel in Gold, Silver, and Black Finishes, Luxury Jewelry for Parties, Weddings, and Formal Occasions",$7.99,Silver,"https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/augdwp1735295003945.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/gueosp1735294995716.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/mdhvsv1735294996816.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/ulnvfm1735294997915.jpg","[""Gender: Men's"", 'Material: Stainless Steel', 'Style: Wedding, Hip-Hop, Cool', 'Jewelry Type: Ring', 'Shape: Cylindrical', 'Ring Size: 8, 13, 12, 11, 10, 9, 7, 6']",,,
"Men's Wide Band Rings with Full Rhinestone Pave, Stainless Steel in Gold, Silver, and Black Finishes, Luxury Jewelry for Parties, Weddings, and Formal Occasions",$7.99,Black,"https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/augdwp1735295003945.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/gueosp1735294995716.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/mdhvsv1735294996816.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/ulnvfm1735294997915.jpg","[""Gender: Men's"", 'Material: Stainless Steel', 'Style: Wedding, Hip-Hop, Cool', 'Jewelry Type: Ring', 'Shape: Cylindrical', 'Ring Size: 8, 13, 12, 11, 10, 9, 7, 6']",,,
"Men's Natural Wood Beaded Necklace – Handcrafted Boho Tribal Jewelry for Yoga, Meditation, Festivals and Daily Wear",$9.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/tqbfyl1747307805999.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/byiwaa1747307796044.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/ngsbst1747307797552.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/uolqsy1747307799759.jpg","[""Gender: Men's"", 'Material: Wood', 'Style: Vintage, Bohemia', 'Jewelry Type: Necklace', 'Shape: Round', 'Shipping Weight (kg): 0.1', 'Package Dimensions (cm): 8.0*1.0*4.0', 'Listing Date: 05/15/2025']",,,
Black Crocodile-Embossed Leather Crossbody Bag for Men – Compact Sling Bag with Adjustable Strap for Everyday Use,$19.99,2#,"https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/swjicw1739876059197.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/lodqhb1739876060659.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/himzgt1739876062043.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/rnlxch1739876063588.jpg","[""Gender: Men's"", 'Type: Chest Bag, Shoulder Bags', 'Material: Leather', 'Embellishment: Zipper, Multiple pockets', 'Pattern: Crocodile, Solid Color', 'Detachable strap: Non-Detachable', 'Adjustable strap: Adjustable', 'Occasion: Office, Casual Daily', 'Width (cm): 6', 'Height (cm): 21', 'Length (cm): 13', 'Function: Lightweight, Durable', 'Category: Crossbody Bag']",,,
