Product Name,Price,Color,Image URLs,Selling Point,Selling Points,Specifications
Men's Mask Flower / Plants Swimming Trunks Board Shorts Swim Shorts Mid Waist Hawaiian Ethnic Boho Casual Daily Holiday Drawstring with Mesh lining Elastic Waist Designer Clothing Apparel,$19.99,Rainbow,"https://litb-cgis.rightinthebox.com/images/170x170/202307/bps/product/inc/lsymip1690770111252.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202307/bps/product/inc/wzdqas1690770164447.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202307/bps/product/inc/xabect1690770168990.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202307/bps/product/inc/moymke1690770173460.jpg",,"['1.', 'Style: Boho', '2.', 'Occasion: Beach', '3.', 'Season: Summer']",
Men's Mask Flower / Plants Swimming Trunks Board Shorts Swim Shorts Mid Waist Hawaiian Ethnic Boho Casual Daily Holiday Drawstring with Mesh lining Elastic Waist Designer Clothing Apparel,$19.99,Rainbow,"https://litb-cgis.rightinthebox.com/images/170x170/202307/bps/product/inc/lsymip1690770111252.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202307/bps/product/inc/wzdqas1690770164447.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202307/bps/product/inc/xabect1690770168990.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202307/bps/product/inc/moymke1690770173460.jpg",,"['1.', 'Style: Boho', '2.', 'Occasion: Beach', '3.', 'Season: Summer']",
Men's Mask Flower / Plants Swimming Trunks Board Shorts Swim Shorts Mid Waist Hawaiian Ethnic Boho Casual Daily Holiday Drawstring with Mesh lining Elastic Waist Designer Clothing Apparel,$19.99,Rainbow,"https://litb-cgis.rightinthebox.com/images/170x170/202307/bps/product/inc/lsymip1690770111252.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202307/bps/product/inc/wzdqas1690770164447.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202307/bps/product/inc/xabect1690770168990.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202307/bps/product/inc/moymke1690770173460.jpg",,"['1.', 'Style: Boho', '2.', 'Occasion: Beach', '3.', 'Season: Summer']",
Men's Mask Flower / Plants Swimming Trunks Board Shorts Swim Shorts Mid Waist Hawaiian Ethnic Boho Casual Daily Holiday Drawstring with Mesh lining Elastic Waist Designer Clothing Apparel,$19.99,Rainbow,"https://litb-cgis.rightinthebox.com/images/170x170/202307/bps/product/inc/lsymip1690770111252.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202307/bps/product/inc/wzdqas1690770164447.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202307/bps/product/inc/xabect1690770168990.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202307/bps/product/inc/moymke1690770173460.jpg",,"['1.', 'Style: Boho', '2.', 'Occasion: Beach', '3.', 'Season: Summer']",
Men's Mask Flower / Plants Swimming Trunks Board Shorts Swim Shorts Mid Waist Hawaiian Ethnic Boho Casual Daily Holiday Drawstring with Mesh lining Elastic Waist Designer Clothing Apparel,$19.99,Rainbow,"https://litb-cgis.rightinthebox.com/images/170x170/202307/bps/product/inc/lsymip1690770111252.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202307/bps/product/inc/wzdqas1690770164447.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202307/bps/product/inc/xabect1690770168990.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202307/bps/product/inc/moymke1690770173460.jpg",,"['1.', 'Style: Boho', '2.', 'Occasion: Beach', '3.', 'Season: Summer']",
Men's Mask Flower / Plants Swimming Trunks Board Shorts Swim Shorts Mid Waist Hawaiian Ethnic Boho Casual Daily Holiday Drawstring with Mesh lining Elastic Waist Designer Clothing Apparel,$19.99,Rainbow,"https://litb-cgis.rightinthebox.com/images/170x170/202307/bps/product/inc/lsymip1690770111252.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202307/bps/product/inc/wzdqas1690770164447.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202307/bps/product/inc/xabect1690770168990.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202307/bps/product/inc/moymke1690770173460.jpg",,"['1.', 'Style: Boho', '2.', 'Occasion: Beach', '3.', 'Season: Summer']",
Men's Mask Flower / Plants Swimming Trunks Board Shorts Swim Shorts Mid Waist Hawaiian Ethnic Boho Casual Daily Holiday Drawstring with Mesh lining Elastic Waist Designer Clothing Apparel,$19.99,Rainbow,"https://litb-cgis.rightinthebox.com/images/170x170/202307/bps/product/inc/lsymip1690770111252.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202307/bps/product/inc/wzdqas1690770164447.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202307/bps/product/inc/xabect1690770168990.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202307/bps/product/inc/moymke1690770173460.jpg",,"['1.', 'Style: Boho', '2.', 'Occasion: Beach', '3.', 'Season: Summer']",
Men's Shorts Linen Shorts Summer Shorts Beach Shorts Baggy Shorts Drawstring Elastic Waist Straight Leg Plain Comfort Breathable Knee Length Outdoor Holiday Beach Vacation Classic Style Black White,$17.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/hpyyuh1748601307668.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/eaoazt1748601308936.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/zaretk1748601310361.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/tliqwa1748601311737.jpg",,"['1.', 'Occasion: Beach - Dress nicely but do not overdress.Showing the best body shape.', '2.', 'Season: Summer']",
Men's Shorts Linen Shorts Summer Shorts Beach Shorts Baggy Shorts Drawstring Elastic Waist Straight Leg Plain Comfort Breathable Knee Length Outdoor Holiday Beach Vacation Classic Style Black White,$17.99,Black,"https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/hpyyuh1748601307668.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/eaoazt1748601308936.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/zaretk1748601310361.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/tliqwa1748601311737.jpg",,"['1.', 'Occasion: Beach - Dress nicely but do not overdress.Showing the best body shape.', '2.', 'Season: Summer']",
Men's Shorts Linen Shorts Summer Shorts Beach Shorts Baggy Shorts Drawstring Elastic Waist Straight Leg Plain Comfort Breathable Knee Length Outdoor Holiday Beach Vacation Classic Style Black White,$17.99,Khaki,"https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/hpyyuh1748601307668.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/eaoazt1748601308936.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/zaretk1748601310361.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/tliqwa1748601311737.jpg",,"['1.', 'Occasion: Beach - Dress nicely but do not overdress.Showing the best body shape.', '2.', 'Season: Summer']",
Men's Shorts Linen Shorts Summer Shorts Beach Shorts Baggy Shorts Drawstring Elastic Waist Straight Leg Plain Comfort Breathable Knee Length Outdoor Holiday Beach Vacation Classic Style Black White,$17.99,Sky Blue,"https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/hpyyuh1748601307668.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/eaoazt1748601308936.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/zaretk1748601310361.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/tliqwa1748601311737.jpg",,"['1.', 'Occasion: Beach - Dress nicely but do not overdress.Showing the best body shape.', '2.', 'Season: Summer']",
Men's Shorts Linen Shorts Summer Shorts Beach Shorts Baggy Shorts Drawstring Elastic Waist Straight Leg Plain Comfort Breathable Knee Length Outdoor Holiday Beach Vacation Classic Style Black White,$17.99,Gray,"https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/hpyyuh1748601307668.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/eaoazt1748601308936.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/zaretk1748601310361.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/tliqwa1748601311737.jpg",,"['1.', 'Occasion: Beach - Dress nicely but do not overdress.Showing the best body shape.', '2.', 'Season: Summer']",
Men's Shorts Linen Shorts Summer Shorts Beach Shorts Baggy Shorts Drawstring Elastic Waist Straight Leg Plain Comfort Breathable Knee Length Outdoor Holiday Beach Vacation Classic Style Black White,$17.99,Green,"https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/hpyyuh1748601307668.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/eaoazt1748601308936.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/zaretk1748601310361.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/tliqwa1748601311737.jpg",,"['1.', 'Occasion: Beach - Dress nicely but do not overdress.Showing the best body shape.', '2.', 'Season: Summer']",
Men's Tactical Shorts Cargo Shorts Shorts Summer Shorts Hiking Shorts Multi Pocket Zipper Pockets Plain Comfort Wearable Knee Length Outdoor Sport Daily Fashion Casual Black Brown,$20.99,,"https://litb-cgis.rightinthebox.com/images/170x170/202503/bps/product/inc/bfcseg1742538408254.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202503/bps/product/inc/zqhahk1742538414008.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202503/bps/product/inc/ulwsgu1742538411014.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202503/bps/product/inc/nlvoyy1742538409750.jpg",,"['1.', 'Fabric: Cotton Blend', '2.', 'Season: Summer']",
Men's Tactical Shorts Cargo Shorts Shorts Summer Shorts Hiking Shorts Multi Pocket Zipper Pockets Plain Comfort Wearable Knee Length Outdoor Sport Daily Fashion Casual Black Brown,$20.99,Dark Gray,"https://litb-cgis.rightinthebox.com/images/170x170/202503/bps/product/inc/bfcseg1742538408254.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202503/bps/product/inc/zqhahk1742538414008.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202503/bps/product/inc/ulwsgu1742538411014.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202503/bps/product/inc/nlvoyy1742538409750.jpg",,"['1.', 'Fabric: Cotton Blend', '2.', 'Season: Summer']",
Men's Tactical Shorts Cargo Shorts Shorts Summer Shorts Hiking Shorts Multi Pocket Zipper Pockets Plain Comfort Wearable Knee Length Outdoor Sport Daily Fashion Casual Black Brown,$20.99,Khaki,"https://litb-cgis.rightinthebox.com/images/170x170/202503/bps/product/inc/bfcseg1742538408254.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202503/bps/product/inc/zqhahk1742538414008.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202503/bps/product/inc/ulwsgu1742538411014.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202503/bps/product/inc/nlvoyy1742538409750.jpg",,"['1.', 'Fabric: Cotton Blend', '2.', 'Season: Summer']",
Men's Tactical Shorts Cargo Shorts Shorts Summer Shorts Hiking Shorts Multi Pocket Zipper Pockets Plain Comfort Wearable Knee Length Outdoor Sport Daily Fashion Casual Black Brown,$20.99,Black,"https://litb-cgis.rightinthebox.com/images/170x170/202503/bps/product/inc/bfcseg1742538408254.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202503/bps/product/inc/zqhahk1742538414008.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202503/bps/product/inc/ulwsgu1742538411014.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202503/bps/product/inc/nlvoyy1742538409750.jpg",,"['1.', 'Fabric: Cotton Blend', '2.', 'Season: Summer']",
Men's Cargo Shorts Sweat Shorts Drawstring Elastic Waist Plain Breathable Soft Casual Weekend Fashion Streetwear Loose Fit Denim Blue Black Micro-elastic,$21.99,,"https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/bldyuo1706552692695.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/qwyuqx1706552693344.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/crrcao1706552693968.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/iybxnz1706552694765.jpg","['1.', 'Season: Summer']",,
Men's Cargo Shorts Sweat Shorts Drawstring Elastic Waist Plain Breathable Soft Casual Weekend Fashion Streetwear Loose Fit Denim Blue Black Micro-elastic,$21.99,Wine,"https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/bldyuo1706552692695.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/qwyuqx1706552693344.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/crrcao1706552693968.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/iybxnz1706552694765.jpg","['1.', 'Season: Summer']",,
Men's Cargo Shorts Sweat Shorts Drawstring Elastic Waist Plain Breathable Soft Casual Weekend Fashion Streetwear Loose Fit Denim Blue Black Micro-elastic,$21.99,Khaki,"https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/bldyuo1706552692695.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/qwyuqx1706552693344.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/crrcao1706552693968.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/iybxnz1706552694765.jpg","['1.', 'Season: Summer']",,
Men's Cargo Shorts Sweat Shorts Drawstring Elastic Waist Plain Breathable Soft Casual Weekend Fashion Streetwear Loose Fit Denim Blue Black Micro-elastic,$21.99,Denim Blue,"https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/bldyuo1706552692695.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/qwyuqx1706552693344.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/crrcao1706552693968.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/iybxnz1706552694765.jpg","['1.', 'Season: Summer']",,
Men's Cargo Shorts Sweat Shorts Drawstring Elastic Waist Plain Breathable Soft Casual Weekend Fashion Streetwear Loose Fit Denim Blue Black Micro-elastic,$21.99,Navy Blue,"https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/bldyuo1706552692695.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/qwyuqx1706552693344.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/crrcao1706552693968.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/iybxnz1706552694765.jpg","['1.', 'Season: Summer']",,
Men's Cargo Shorts Sweat Shorts Drawstring Elastic Waist Plain Breathable Soft Casual Weekend Fashion Streetwear Loose Fit Denim Blue Black Micro-elastic,$21.99,Army Green,"https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/bldyuo1706552692695.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/qwyuqx1706552693344.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/crrcao1706552693968.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/iybxnz1706552694765.jpg","['1.', 'Season: Summer']",,
Men's Cargo Shorts Sweat Shorts Drawstring Elastic Waist Plain Breathable Soft Casual Weekend Fashion Streetwear Loose Fit Denim Blue Black Micro-elastic,$21.99,Black,"https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/bldyuo1706552692695.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/qwyuqx1706552693344.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/crrcao1706552693968.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/iybxnz1706552694765.jpg","['1.', 'Season: Summer']",,
Men's Cargo Shorts Sweat Shorts Drawstring Elastic Waist Plain Breathable Soft Casual Weekend Fashion Streetwear Loose Fit Denim Blue Black Micro-elastic,$21.99,Grey,"https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/bldyuo1706552692695.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/qwyuqx1706552693344.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/crrcao1706552693968.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/iybxnz1706552694765.jpg","['1.', 'Season: Summer']",,
Men's Shorts Summer Shorts Casual Shorts Pocket Elastic Waist Plain Comfort Breathable Short Casual Daily Classic Casual Black Light Grey,$18.99,,"https://litb-cgis.rightinthebox.com/images/170x170/202504/bps/product/inc/aowppn1743589952555.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202504/bps/product/inc/rjkdcq1743589953283.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202504/bps/product/inc/cmytzr1743589953906.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202504/bps/product/inc/roiwtt1743589954474.jpg",,"['1.', 'Design: Pocket', '2.', 'Season: Summer']",
Men's Shorts Summer Shorts Casual Shorts Pocket Elastic Waist Plain Comfort Breathable Short Casual Daily Classic Casual Black Light Grey,$18.99,Black,"https://litb-cgis.rightinthebox.com/images/170x170/202504/bps/product/inc/aowppn1743589952555.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202504/bps/product/inc/rjkdcq1743589953283.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202504/bps/product/inc/cmytzr1743589953906.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202504/bps/product/inc/roiwtt1743589954474.jpg",,"['1.', 'Design: Pocket', '2.', 'Season: Summer']",
Men's Shorts Summer Shorts Casual Shorts Pocket Elastic Waist Plain Comfort Breathable Short Casual Daily Classic Casual Black Light Grey,$18.99,Gray,"https://litb-cgis.rightinthebox.com/images/170x170/202504/bps/product/inc/aowppn1743589952555.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202504/bps/product/inc/rjkdcq1743589953283.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202504/bps/product/inc/cmytzr1743589953906.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202504/bps/product/inc/roiwtt1743589954474.jpg",,"['1.', 'Design: Pocket', '2.', 'Season: Summer']",
Men's Cargo Shorts Camo Shorts Hiking Shorts Multi Pocket Multiple Pockets Straight Leg Camouflage Breathable Outdoor Knee Length Casual Daily Streetwear Stylish Camouflage Red Yellow camouflage,$28.99,,"https://litb-cgis.rightinthebox.com/images/170x170/202103/bps/product/inc/cwtbvu1614824527101.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202103/bps/product/inc/mdkygp1614824529443.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202103/bps/product/inc/zikudg1614824525923.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202103/bps/product/inc/iwncio1614824524891.jpg",,"['1.', 'Fabric: 100% Cotton', '2.', 'Season: Summer']",
Men's Cargo Shorts Camo Shorts Hiking Shorts Multi Pocket Multiple Pockets Straight Leg Camouflage Breathable Outdoor Knee Length Casual Daily Streetwear Stylish Camouflage Red Yellow camouflage,$28.99,Camouflage Red,"https://litb-cgis.rightinthebox.com/images/170x170/202103/bps/product/inc/cwtbvu1614824527101.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202103/bps/product/inc/mdkygp1614824529443.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202103/bps/product/inc/zikudg1614824525923.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202103/bps/product/inc/iwncio1614824524891.jpg",,"['1.', 'Fabric: 100% Cotton', '2.', 'Season: Summer']",
Men's Cargo Shorts Camo Shorts Hiking Shorts Multi Pocket Multiple Pockets Straight Leg Camouflage Breathable Outdoor Knee Length Casual Daily Streetwear Stylish Camouflage Red Yellow camouflage,$28.99,Camouflage Green,"https://litb-cgis.rightinthebox.com/images/170x170/202103/bps/product/inc/cwtbvu1614824527101.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202103/bps/product/inc/mdkygp1614824529443.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202103/bps/product/inc/zikudg1614824525923.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202103/bps/product/inc/iwncio1614824524891.jpg",,"['1.', 'Fabric: 100% Cotton', '2.', 'Season: Summer']",
Men's Cargo Shorts Camo Shorts Hiking Shorts Multi Pocket Multiple Pockets Straight Leg Camouflage Breathable Outdoor Knee Length Casual Daily Streetwear Stylish Camouflage Red Yellow camouflage,$28.99,Yellow camouflage,"https://litb-cgis.rightinthebox.com/images/170x170/202103/bps/product/inc/cwtbvu1614824527101.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202103/bps/product/inc/mdkygp1614824529443.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202103/bps/product/inc/zikudg1614824525923.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202103/bps/product/inc/iwncio1614824524891.jpg",,"['1.', 'Fabric: 100% Cotton', '2.', 'Season: Summer']",
Men's Flamingo Graphic Prints Swim Trunks Swim Shorts Board Shorts Mid Waist Hawaiian Boho Casual Daily Holiday Drawstring with Mesh lining Elastic Waist Designer Clothing Apparel,$19.99,,"https://litb-cgis.rightinthebox.com/images/170x170/202402/bps/product/inc/trrois1708501835683.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202402/bps/product/inc/txtsna1708501826157.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202402/bps/product/inc/ipqbxh1708501832830.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202402/bps/product/inc/efewts1708501834152.jpg",,"['1.', 'Style: Boho', '2.', 'Occasion: Beach', '3.', 'Season: Summer']",
Men's Flamingo Graphic Prints Swim Trunks Swim Shorts Board Shorts Mid Waist Hawaiian Boho Casual Daily Holiday Drawstring with Mesh lining Elastic Waist Designer Clothing Apparel,$19.99,Red,"https://litb-cgis.rightinthebox.com/images/170x170/202402/bps/product/inc/trrois1708501835683.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202402/bps/product/inc/txtsna1708501826157.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202402/bps/product/inc/ipqbxh1708501832830.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202402/bps/product/inc/efewts1708501834152.jpg",,"['1.', 'Style: Boho', '2.', 'Occasion: Beach', '3.', 'Season: Summer']",
Men's Flamingo Graphic Prints Swim Trunks Swim Shorts Board Shorts Mid Waist Hawaiian Boho Casual Daily Holiday Drawstring with Mesh lining Elastic Waist Designer Clothing Apparel,$19.99,Yellow,"https://litb-cgis.rightinthebox.com/images/170x170/202402/bps/product/inc/trrois1708501835683.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202402/bps/product/inc/txtsna1708501826157.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202402/bps/product/inc/ipqbxh1708501832830.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202402/bps/product/inc/efewts1708501834152.jpg",,"['1.', 'Style: Boho', '2.', 'Occasion: Beach', '3.', 'Season: Summer']",
Men's Flamingo Graphic Prints Swim Trunks Swim Shorts Board Shorts Mid Waist Hawaiian Boho Casual Daily Holiday Drawstring with Mesh lining Elastic Waist Designer Clothing Apparel,$19.99,Green,"https://litb-cgis.rightinthebox.com/images/170x170/202402/bps/product/inc/trrois1708501835683.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202402/bps/product/inc/txtsna1708501826157.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202402/bps/product/inc/ipqbxh1708501832830.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202402/bps/product/inc/efewts1708501834152.jpg",,"['1.', 'Style: Boho', '2.', 'Occasion: Beach', '3.', 'Season: Summer']",
Men's Color Block Patchwork Geometry Swim Trunks Swim Shorts Board Shorts Mid Waist Vacation Hawaiian Holiday Vacation Holiday Beach Drawstring with Mesh lining Elastic Waist Designer Clothing Apparel,$19.99,,"https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/ckhtxr1705056021832.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202501/bps/product/inc/bmsyly1737108970087.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/fxjqzh1705056023438.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/uqrzkm1705056023986.jpg",,"['1.', 'Occasion: Beach', '2.', 'Pattern: Color Block', '3.', 'Season: Summer']",
Men's Color Block Patchwork Geometry Swim Trunks Swim Shorts Board Shorts Mid Waist Vacation Hawaiian Holiday Vacation Holiday Beach Drawstring with Mesh lining Elastic Waist Designer Clothing Apparel,$19.99,Blue,"https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/ckhtxr1705056021832.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202501/bps/product/inc/bmsyly1737108970087.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/fxjqzh1705056023438.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/uqrzkm1705056023986.jpg",,"['1.', 'Occasion: Beach', '2.', 'Pattern: Color Block', '3.', 'Season: Summer']",
Men's Color Block Patchwork Geometry Swim Trunks Swim Shorts Board Shorts Mid Waist Vacation Hawaiian Holiday Vacation Holiday Beach Drawstring with Mesh lining Elastic Waist Designer Clothing Apparel,$19.99,Green,"https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/ckhtxr1705056021832.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202501/bps/product/inc/bmsyly1737108970087.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/fxjqzh1705056023438.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/uqrzkm1705056023986.jpg",,"['1.', 'Occasion: Beach', '2.', 'Pattern: Color Block', '3.', 'Season: Summer']",
Men's Color Block Patchwork Geometry Swim Trunks Swim Shorts Board Shorts Mid Waist Vacation Hawaiian Holiday Vacation Holiday Beach Drawstring with Mesh lining Elastic Waist Designer Clothing Apparel,$19.99,Gray,"https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/ckhtxr1705056021832.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202501/bps/product/inc/bmsyly1737108970087.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/fxjqzh1705056023438.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/uqrzkm1705056023986.jpg",,"['1.', 'Occasion: Beach', '2.', 'Pattern: Color Block', '3.', 'Season: Summer']",
Men's Tactical Shorts Cargo Shorts Shorts Buttons Multi Pocket Plain Wearable Short Outdoor Daily Camping & Hiking Fashion Classic White Royal Blue,$35.99,,"https://litb-cgis.rightinthebox.com/images/170x170/202407/bps/product/inc/elcxgl1722170731496.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202410/bps/product/inc/cagopw1729763533793.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202504/bps/product/inc/uzxtgi1744167179360.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202407/bps/product/inc/ymyaxe1722326165875.jpg",,"['1.', 'Fabric: 100% Cotton', '2.', 'Season: Summer']",
